image_path_full,image_path_relative,label_path_full,label_path_relative,image_exists,label_exists,corrupted,image_hash,image_format,width,height,channels,is_duplicate,classes,num_classes,image_id
/content/clothing-coparsing-dataset/images/0254.jpg,images/0254.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0254.png,labels/pixel_level_labels_colored/0254.png,True,True,False,06f4144ffd1531ca180ae162406e1367,jpeg,550,835,3,False,"['purse', 'shirt', 'hair', 'glasses', 'shoes', 'shorts', 'skin', 'socks', 'suit']",9,254
/content/clothing-coparsing-dataset/images/0255.jpg,images/0255.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0255.png,labels/pixel_level_labels_colored/0255.png,True,True,False,f90c55e3aae25fb5fd8462a8917eff50,jpeg,550,845,3,False,"['jeans', 'scarf', 'hat', 'hair', 'coat', 'skin', 'boots', 'bag', 't-shirt']",9,255
/content/clothing-coparsing-dataset/images/0256.jpg,images/0256.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0256.png,labels/pixel_level_labels_colored/0256.png,True,True,False,428bb23cb912538faa611a754c86b6c5,jpeg,550,837,3,False,"['scarf', 'hair', 'dress', 'coat', 'skin', 'boots', 'bag', 'belt', 'blouse', 'stockings', 'sweater']",11,256
/content/clothing-coparsing-dataset/images/0257.jpg,images/0257.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0257.png,labels/pixel_level_labels_colored/0257.png,True,True,False,1117d580760a79547bc4d4867d82e766,jpeg,550,835,3,False,"['purse', 'hair', 'shoes', 'dress', 'skin', 'belt', 'blazer', 'blouse']",8,257
/content/clothing-coparsing-dataset/images/0258.jpg,images/0258.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0258.png,labels/pixel_level_labels_colored/0258.png,True,True,False,cf0dced95b163fea100460a4686e69cc,jpeg,550,829,3,False,"['hair', 'shoes', 'dress', 'skin', 'sunglasses']",5,258
/content/clothing-coparsing-dataset/images/0259.jpg,images/0259.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0259.png,labels/pixel_level_labels_colored/0259.png,True,True,False,ea6175b2d6eb7ff5a4ba679f1647fac6,jpeg,550,810,3,False,"['pants', 'purse', 'hair', 'skin', 'blouse', 'suit']",6,259
/content/clothing-coparsing-dataset/images/0260.jpg,images/0260.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0260.png,labels/pixel_level_labels_colored/0260.png,True,True,False,056565a91c7e1494b602253e0556ea33,jpeg,550,840,3,False,"['purse', 'leggings', 'hair', 'shoes', 'skin', 'skirt', 'sweatshirt', 'wallet']",8,260
/content/clothing-coparsing-dataset/images/0261.jpg,images/0261.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0261.png,labels/pixel_level_labels_colored/0261.png,True,True,False,a633bd3440b052aede73b27b8725a1b1,jpeg,550,825,3,False,"['pants', 'sandals', 'shirt', 'hair', 'bracelet', 'skin', 'bag', 'belt', 'sunglasses', 'watch']",10,261
/content/clothing-coparsing-dataset/images/0262.jpg,images/0262.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0262.png,labels/pixel_level_labels_colored/0262.png,True,True,False,c37482852a8f74e771325bd5826c7e2b,jpeg,550,827,3,False,"['purse', 'necklace', 'jeans', 'hair', 'shoes', 'skin', 'accessories', 'blouse', 'sunglasses']",9,262
/content/clothing-coparsing-dataset/images/0263.jpg,images/0263.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0263.png,labels/pixel_level_labels_colored/0263.png,True,True,False,7163e060f34604851cc3d6cec958b3b7,jpeg,550,834,3,False,"['loafers', 'jacket', 'hair', 'skin', 'belt', 'skirt', 'top', 'watch']",8,263
/content/clothing-coparsing-dataset/images/0264.jpg,images/0264.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0264.png,labels/pixel_level_labels_colored/0264.png,True,True,False,018fc74946d867caa9be451f804ec361,jpeg,550,828,3,False,"['purse', 'leggings', 'scarf', 'hair', 'gloves', 'shoes', 'coat', 'skin', 'skirt', 'sunglasses']",10,264
/content/clothing-coparsing-dataset/images/0265.jpg,images/0265.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0265.png,labels/pixel_level_labels_colored/0265.png,True,True,False,9331ca8455774c82df147e568489e86e,jpeg,550,844,3,False,"['hair', 'shoes', 'dress', 'skin', 'accessories']",5,265
/content/clothing-coparsing-dataset/images/0266.jpg,images/0266.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0266.png,labels/pixel_level_labels_colored/0266.png,True,True,False,d2829d0a495265bf08d5b7919347ec31,jpeg,550,825,3,False,"['pants', 'purse', 'hair', 'shoes', 'skin', 'belt', 'socks', 'sunglasses', 'tights']",9,266
/content/clothing-coparsing-dataset/images/0267.jpg,images/0267.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0267.png,labels/pixel_level_labels_colored/0267.png,True,True,False,9ae7879bac3c43963391fa9d3a15fb2c,jpeg,550,834,3,False,"['hair', 'shoes', 'dress', 'skin', 'accessories', 'blazer', 'sunglasses', 'wallet']",8,267
/content/clothing-coparsing-dataset/images/0268.jpg,images/0268.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0268.png,labels/pixel_level_labels_colored/0268.png,True,True,False,3f2625034a5e3be042f4f6e9f6b4642f,jpeg,550,839,3,False,"['hair', 'dress', 'skin', 'blazer']",4,268
/content/clothing-coparsing-dataset/images/0269.jpg,images/0269.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0269.png,labels/pixel_level_labels_colored/0269.png,True,True,False,9bc6668cbe510f28a23e5515c0970cbf,jpeg,550,821,3,False,"['necklace', 'hair', 'shoes', 'shorts', 'skin', 'socks', 'suit', 'sweater']",8,269
/content/clothing-coparsing-dataset/images/0270.jpg,images/0270.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0270.png,labels/pixel_level_labels_colored/0270.png,True,True,False,b8be2affaa55656de682ef3a8144d98b,jpeg,550,839,3,False,"['hair', 'shoes', 'skin', 'accessories', 'blazer', 'blouse', 'skirt', 'sunglasses']",8,270
/content/clothing-coparsing-dataset/images/0271.jpg,images/0271.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0271.png,labels/pixel_level_labels_colored/0271.png,True,True,False,a26f11347fb9012fdb574c1dd081a994,jpeg,550,819,3,False,"['sandals', 'scarf', 'hair', 'dress', 'cardigan', 'skin', 'bag', 'belt', 'sunglasses', 't-shirt']",10,271
/content/clothing-coparsing-dataset/images/0272.jpg,images/0272.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0272.png,labels/pixel_level_labels_colored/0272.png,True,True,False,9a99bd02b42788601266251a68229ef3,jpeg,550,827,3,False,"['purse', 'heels', 'hair', 'skin', 'accessories', 'blouse', 'skirt', 'sunglasses', 'watch']",9,272
/content/clothing-coparsing-dataset/images/0273.jpg,images/0273.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0273.png,labels/pixel_level_labels_colored/0273.png,True,True,False,d219c62e6a30efec95a3c36fafc41338,jpeg,550,829,3,False,"['hair', 'shoes', 'dress', 'skin', 'belt', 'blazer']",6,273
/content/clothing-coparsing-dataset/images/0274.jpg,images/0274.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0274.png,labels/pixel_level_labels_colored/0274.png,True,True,False,dee227e827722b010db82df38e4fda47,jpeg,550,835,3,False,"['pants', 'purse', 'shirt', 'hair', 'shoes', 'skin', 'suit', 'tie']",8,274
/content/clothing-coparsing-dataset/images/0275.jpg,images/0275.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0275.png,labels/pixel_level_labels_colored/0275.png,True,True,False,bd7e3c036d5306cf94f304053a346399,jpeg,550,829,3,False,"['scarf', 'hair', 'skin', 'boots', 'blazer', 'skirt', 'sunglasses']",7,275
/content/clothing-coparsing-dataset/images/0276.jpg,images/0276.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0276.png,labels/pixel_level_labels_colored/0276.png,True,True,False,a51f6921cf43cbb4b6b97353b942a16b,jpeg,550,827,3,False,"['purse', 'hair', 'skin', 'accessories', 'blouse', 'skirt']",6,276
/content/clothing-coparsing-dataset/images/0277.jpg,images/0277.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0277.png,labels/pixel_level_labels_colored/0277.png,True,True,False,f54e266db3c169bc7d4ac0aa3e537fcb,jpeg,550,819,3,False,"['pants', 'purse', 'hair', 'shoes', 'skin', 'accessories', 'blouse', 'vest']",8,277
/content/clothing-coparsing-dataset/images/0278.jpg,images/0278.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0278.png,labels/pixel_level_labels_colored/0278.png,True,True,False,859eb026d9707c830d19514a75df1771,jpeg,550,825,3,False,"['purse', 'hat', 'hair', 'shoes', 'skin', 'accessories', 'belt', 'blouse', 'skirt']",9,278
/content/clothing-coparsing-dataset/images/0279.jpg,images/0279.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0279.png,labels/pixel_level_labels_colored/0279.png,True,True,False,7997c5cb88c47a04b321925d41fdd32c,jpeg,550,849,3,False,"['purse', 'hair', 'shoes', 'skin', 'blouse', 'skirt']",6,279
/content/clothing-coparsing-dataset/images/0280.jpg,images/0280.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0280.png,labels/pixel_level_labels_colored/0280.png,True,True,False,d74fe70c48dbd75d298c72c78915b890,jpeg,550,827,3,False,"['hair', 'shoes', 'coat', 'skin', 'wallet']",5,280
/content/clothing-coparsing-dataset/images/0281.jpg,images/0281.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0281.png,labels/pixel_level_labels_colored/0281.png,True,True,False,7e59e72d80c8c44ac52ef5779d43faed,jpeg,550,831,3,False,"['leggings', 'sandals', 'hair', 'skin', 'blouse', 'top']",6,281
/content/clothing-coparsing-dataset/images/0282.jpg,images/0282.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0282.png,labels/pixel_level_labels_colored/0282.png,True,True,False,e351eb46db4c677e883d6ba275741d86,jpeg,550,841,3,False,"['purse', 'hair', 'shoes', 'coat', 'skin', 'belt', 'blouse', 'skirt', 'socks']",9,282
/content/clothing-coparsing-dataset/images/0283.jpg,images/0283.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0283.png,labels/pixel_level_labels_colored/0283.png,True,True,False,3e57a3dee49b9bf980d7d6e9f2bc0bfb,jpeg,550,823,3,False,"['pants', 'purse', 'hair', 'shoes', 'skin', 'tights']",6,283
/content/clothing-coparsing-dataset/images/0284.jpg,images/0284.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0284.png,labels/pixel_level_labels_colored/0284.png,True,True,False,d94b277f7f3b577dd723dd8e282a49c8,jpeg,550,848,3,False,"['purse', 'jacket', 'hair', 'shoes', 'skin', 'blouse', 'skirt']",7,284
/content/clothing-coparsing-dataset/images/0285.jpg,images/0285.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0285.png,labels/pixel_level_labels_colored/0285.png,True,True,False,1f281caa9a83d8b977720c109d72afed,jpeg,550,825,3,False,"['purse', 'hair', 'shoes', 'skin', 'accessories', 'skirt', 'vest']",7,285
/content/clothing-coparsing-dataset/images/0286.jpg,images/0286.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0286.png,labels/pixel_level_labels_colored/0286.png,True,True,False,1b96799d3c23746ce7ad5ea9310ec18b,jpeg,550,834,3,False,"['pants', 'purse', 'hat', 'hair', 'shoes', 'coat', 'skin', 'accessories']",8,286
/content/clothing-coparsing-dataset/images/0287.jpg,images/0287.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0287.png,labels/pixel_level_labels_colored/0287.png,True,True,False,bdf0e3bf50f1091136efd7ddd4c4973c,jpeg,550,816,3,False,"['sandals', 'hair', 'dress', 'skin', 'accessories', 'blouse', 'sunglasses']",7,287
/content/clothing-coparsing-dataset/images/0288.jpg,images/0288.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0288.png,labels/pixel_level_labels_colored/0288.png,True,True,False,9fd0baf9b08fd32592b87dfae0d735b9,jpeg,550,822,3,False,"['pants', 'loafers', 'shirt', 'hair', 'coat', 'skin', 'bag', 'socks']",8,288
/content/clothing-coparsing-dataset/images/0289.jpg,images/0289.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0289.png,labels/pixel_level_labels_colored/0289.png,True,True,False,b6528e292dee72ee19cc2fbe53f67d97,jpeg,550,848,3,False,"['pants', 'hair', 'coat', 'skin', 'belt', 'sunglasses', 'sweater']",7,289
/content/clothing-coparsing-dataset/images/0290.jpg,images/0290.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0290.png,labels/pixel_level_labels_colored/0290.png,True,True,False,8b02566d16bf835afe04b988aab99c05,jpeg,550,825,3,False,"['hair', 'dress', 'skin', 'wedges']",4,290
/content/clothing-coparsing-dataset/images/0291.jpg,images/0291.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0291.png,labels/pixel_level_labels_colored/0291.png,True,True,False,b5fec0d1d74aac77ba25c40d80644057,jpeg,550,818,3,False,"['jeans', 'hat', 'hair', 'shoes', 'dress', 'skin', 'accessories', 'suit']",8,291
/content/clothing-coparsing-dataset/images/0292.jpg,images/0292.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0292.png,labels/pixel_level_labels_colored/0292.png,True,True,False,7011afadf0524ed85f00c9cef6a046cf,jpeg,550,816,3,False,"['pants', 'hat', 'shoes', 'skin', 'accessories', 'sweater']",6,292
/content/clothing-coparsing-dataset/images/0293.jpg,images/0293.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0293.png,labels/pixel_level_labels_colored/0293.png,True,True,False,044e37a1966b9693347ad55104f784d3,jpeg,550,820,3,False,"['hair', 'shoes', 'dress', 'coat', 'skin', 'bag']",6,293
/content/clothing-coparsing-dataset/images/0294.jpg,images/0294.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0294.png,labels/pixel_level_labels_colored/0294.png,True,True,False,78b4a5f8f3d8004898a2220600c1ccb7,jpeg,550,845,3,False,"['hair', 'shoes', 'shorts', 'coat', 'skin', 'bag', 'sunglasses', 't-shirt']",8,294
/content/clothing-coparsing-dataset/images/0295.jpg,images/0295.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0295.png,labels/pixel_level_labels_colored/0295.png,True,True,False,4e579028bbb6fbf7600a3711006ea26f,jpeg,550,839,3,False,"['jeans', 'hair', 'shoes', 'coat', 'skin', 'sweatshirt']",6,295
/content/clothing-coparsing-dataset/images/0296.jpg,images/0296.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0296.png,labels/pixel_level_labels_colored/0296.png,True,True,False,8b2a8bab5916bc21984bf3efdf073f47,jpeg,550,813,3,False,"['jeans', 'hair', 'shoes', 'skin', 'bag', 'bodysuit']",6,296
/content/clothing-coparsing-dataset/images/0297.jpg,images/0297.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0297.png,labels/pixel_level_labels_colored/0297.png,True,True,False,b200a19d977c8022a2edb57f53f79007,jpeg,550,833,3,False,"['hair', 'shoes', 'skin', 'bag', 'blouse', 'skirt']",6,297
/content/clothing-coparsing-dataset/images/0298.jpg,images/0298.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0298.png,labels/pixel_level_labels_colored/0298.png,True,True,False,69c04e0a931378dae2b9b9c9de9812b7,jpeg,550,832,3,False,"['hair', 'coat', 'bracelet', 'skin', 'boots', 'blouse', 'skirt', 'sunglasses']",8,298
/content/clothing-coparsing-dataset/images/0299.jpg,images/0299.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0299.png,labels/pixel_level_labels_colored/0299.png,True,True,False,6ce561ef5a1b101bbc9d7ec07c05f523,jpeg,550,825,3,False,"['loafers', 'scarf', 'hair', 'cardigan', 'skin', 'bag', 'skirt', 'stockings']",8,299
/content/clothing-coparsing-dataset/images/0300.jpg,images/0300.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0300.png,labels/pixel_level_labels_colored/0300.png,True,True,False,2d69f9127ef50035501ea6cbbeb02740,jpeg,550,830,3,False,"['ring', 'hair', 'shorts', 'skin', 'boots', 'stockings', 'sunglasses', 't-shirt', 'watch']",9,300
/content/clothing-coparsing-dataset/images/0301.jpg,images/0301.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0301.png,labels/pixel_level_labels_colored/0301.png,True,True,False,81d0bae59bfb967a5363d7ec2eee9e14,jpeg,550,836,3,False,"['heels', 'hair', 'dress', 'coat', 'skin', 'blouse', 'stockings', 'sunglasses', 'sweater', 'wallet']",10,301
/content/clothing-coparsing-dataset/images/0302.jpg,images/0302.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0302.png,labels/pixel_level_labels_colored/0302.png,True,True,False,5a89daa685724c8e5e77bf66c82f8968,jpeg,550,816,3,False,"['purse', 'jumper', 'hair', 'shoes', 'skin', 'accessories', 'skirt']",7,302
/content/clothing-coparsing-dataset/images/0303.jpg,images/0303.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0303.png,labels/pixel_level_labels_colored/0303.png,True,True,False,ce0857cb70b04e72e17d2682da444e0d,jpeg,550,831,3,False,"['hair', 'shoes', 'dress', 'coat', 'skin', 'bag', 'sweater']",7,303
/content/clothing-coparsing-dataset/images/0304.jpg,images/0304.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0304.png,labels/pixel_level_labels_colored/0304.png,True,True,False,7c9d893d7e95a4bcf5c1b8b9ec91fb97,jpeg,550,825,3,False,"['shoes', 'dress', 'skin', 'bag', 'vest']",5,304
/content/clothing-coparsing-dataset/images/0305.jpg,images/0305.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0305.png,labels/pixel_level_labels_colored/0305.png,True,True,False,deed4772f6f35f84bb9cc21899a53200,jpeg,550,836,3,False,"['shoes', 'dress', 'skin', 'bag', 'sunglasses']",5,305
/content/clothing-coparsing-dataset/images/0306.jpg,images/0306.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0306.png,labels/pixel_level_labels_colored/0306.png,True,True,False,3446d572356cfb28216704346256bbb2,jpeg,550,825,3,False,"['purse', 'sandals', 'hair', 'skin', 'blouse', 'skirt']",6,306
/content/clothing-coparsing-dataset/images/0307.jpg,images/0307.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0307.png,labels/pixel_level_labels_colored/0307.png,True,True,False,be9b60a948422e7b6373c61fcd992a79,jpeg,550,864,3,False,"['shirt', 'hair', 'shoes', 'shorts', 'skin', 'bag', 'socks', 'suit', 'tie']",9,307
/content/clothing-coparsing-dataset/images/0308.jpg,images/0308.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0308.png,labels/pixel_level_labels_colored/0308.png,True,True,False,5ce6d24f35a38da1fdac98744e42a3dd,jpeg,550,826,3,False,"['hair', 'shoes', 'shorts', 'skin', 'blouse', 'sunglasses']",6,308
/content/clothing-coparsing-dataset/images/0309.jpg,images/0309.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0309.png,labels/pixel_level_labels_colored/0309.png,True,True,False,66c2e1190426ddfbae3aa44074768e6c,jpeg,550,820,3,False,"['purse', 'sandals', 'hair', 'dress', 'skin', 'sunglasses']",6,309
/content/clothing-coparsing-dataset/images/0310.jpg,images/0310.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0310.png,labels/pixel_level_labels_colored/0310.png,True,True,False,a23da3fbeffc0690b129c15209ede0c4,jpeg,550,822,3,False,"['pants', 'loafers', 'hat', 'shirt', 'hair', 'skin', 'bag', 'socks', 'suit', 'tie', 'watch']",11,310
/content/clothing-coparsing-dataset/images/0311.jpg,images/0311.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0311.png,labels/pixel_level_labels_colored/0311.png,True,True,False,d4c9a7ffa3311539a94f745493f77f66,jpeg,550,820,3,False,"['jeans', 'hat', 'shirt', 'shoes', 'skin', 'bag', 'tie', 'vest']",8,311
/content/clothing-coparsing-dataset/images/0312.jpg,images/0312.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0312.png,labels/pixel_level_labels_colored/0312.png,True,True,False,8e2f0ecff554f62788392322f5757721,jpeg,550,832,3,False,"['pants', 'hair', 'shoes', 'skin', 'sunglasses', 't-shirt']",6,312
/content/clothing-coparsing-dataset/images/0313.jpg,images/0313.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0313.png,labels/pixel_level_labels_colored/0313.png,True,True,False,1ee0c498748ddea13650ae0f8f122611,jpeg,550,817,3,False,"['jacket', 'hair', 'shoes', 'dress', 'skin', 'bag']",6,313
/content/clothing-coparsing-dataset/images/0314.jpg,images/0314.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0314.png,labels/pixel_level_labels_colored/0314.png,True,True,False,0b9974cf04b41c5c54682268d40f801e,jpeg,550,857,3,False,"['pants', 'scarf', 'hair', 'shoes', 'skin', 'accessories', 'bag', 'belt', 'sunglasses', 'sweater']",10,314
/content/clothing-coparsing-dataset/images/0315.jpg,images/0315.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0315.png,labels/pixel_level_labels_colored/0315.png,True,True,False,5e8403caaaf4114e3e7814a20749b9ad,jpeg,550,833,3,False,"['pants', 'hair', 'coat', 'skin', 'bag', 't-shirt', 'wallet']",7,315
/content/clothing-coparsing-dataset/images/0316.jpg,images/0316.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0316.png,labels/pixel_level_labels_colored/0316.png,True,True,False,c15982589cf374a3ab227938a4b20528,jpeg,550,824,3,False,"['pants', 'hair', 'shoes', 'skin', 'bag', 'vest']",6,316
/content/clothing-coparsing-dataset/images/0317.jpg,images/0317.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0317.png,labels/pixel_level_labels_colored/0317.png,True,True,False,2ceef230b18c2270330f5cdfe6b530fc,jpeg,550,836,3,False,"['shoes', 'dress', 'skin', 'bag', 'top']",5,317
/content/clothing-coparsing-dataset/images/0318.jpg,images/0318.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0318.png,labels/pixel_level_labels_colored/0318.png,True,True,False,e586f8c0a226bc532aa38efa022ab489,jpeg,550,817,3,False,"['purse', 'heels', 'hat', 'dress', 'bracelet', 'skin']",6,318
/content/clothing-coparsing-dataset/images/0319.jpg,images/0319.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0319.png,labels/pixel_level_labels_colored/0319.png,True,True,False,9c04ef7239c65da6b86fbaf43431d3a5,jpeg,550,827,3,False,"['sandals', 'hair', 'skin', 'bag', 'suit']",5,319
/content/clothing-coparsing-dataset/images/0320.jpg,images/0320.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0320.png,labels/pixel_level_labels_colored/0320.png,True,True,False,6c9dc4ec17f491cb32b6ed9d636a2db8,jpeg,550,827,3,False,"['jeans', 'hair', 'shoes', 'coat', 'skin', 'sweater']",6,320
/content/clothing-coparsing-dataset/images/0321.jpg,images/0321.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0321.png,labels/pixel_level_labels_colored/0321.png,True,True,False,67994887aaf14c31822b0e33369f03a5,jpeg,550,820,3,False,"['jeans', 'jacket', 'hair', 'shoes', 'skin', 'bag', 'sweatshirt']",7,321
/content/clothing-coparsing-dataset/images/0322.jpg,images/0322.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0322.png,labels/pixel_level_labels_colored/0322.png,True,True,False,cf31e32506bad0b01a71d4300ddf347d,jpeg,550,815,3,False,"['hair', 'shoes', 'dress', 'coat', 'skin', 'bag', 'belt']",7,322
/content/clothing-coparsing-dataset/images/0323.jpg,images/0323.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0323.png,labels/pixel_level_labels_colored/0323.png,True,True,False,5b03790ea859fa445500fd0f60f8b3fd,jpeg,550,827,3,False,"['jumper', 'jeans', 'jacket', 'hair', 'shoes', 'skin', 'accessories', 'bag']",8,323
/content/clothing-coparsing-dataset/images/0324.jpg,images/0324.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0324.png,labels/pixel_level_labels_colored/0324.png,True,True,False,11de5f435a88e993c92b6c544800ad48,jpeg,550,838,3,False,"['pants', 'hair', 'shoes', 'skin', 'accessories', 'bag', 'belt', 'sweater', 'sweatshirt']",9,324
/content/clothing-coparsing-dataset/images/0325.jpg,images/0325.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0325.png,labels/pixel_level_labels_colored/0325.png,True,True,False,05e7b1000ab3239eb653b3b3f392d033,jpeg,550,831,3,False,"['scarf', 'hat', 'hair', 'dress', 'bracelet', 'skin', 'bag', 'blouse', 'vest']",9,325
/content/clothing-coparsing-dataset/images/0326.jpg,images/0326.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0326.png,labels/pixel_level_labels_colored/0326.png,True,True,False,ce2fd531e664c10c016195d053bf723c,jpeg,550,843,3,False,"['pants', 'hair', 'shoes', 'coat', 'skin', 'sweater']",6,326
/content/clothing-coparsing-dataset/images/0327.jpg,images/0327.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0327.png,labels/pixel_level_labels_colored/0327.png,True,True,False,5888d2192a8e8216ce070f0c714c8746,jpeg,550,835,3,False,"['purse', 'hair', 'shoes', 'coat', 'skin', 'skirt', 'stockings']",7,327
/content/clothing-coparsing-dataset/images/0328.jpg,images/0328.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0328.png,labels/pixel_level_labels_colored/0328.png,True,True,False,7620bc9e4d9dbcbf1f0e8d8ad6a5c3b4,jpeg,550,835,3,False,"['jeans', 'hair', 'shoes', 'coat', 'skin', 'bag', 'blouse']",7,328
/content/clothing-coparsing-dataset/images/0329.jpg,images/0329.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0329.png,labels/pixel_level_labels_colored/0329.png,True,True,False,51ca3f6eb440db202cfe053949f5b7ce,jpeg,550,827,3,False,"['hair', 'shoes', 'dress', 'skin', 'bag', 'sunglasses', 'sweater']",7,329
/content/clothing-coparsing-dataset/images/0330.jpg,images/0330.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0330.png,labels/pixel_level_labels_colored/0330.png,True,True,False,4ede8129379c764b1201a29f5d3c2f2e,jpeg,550,853,3,False,"['pants', 'hair', 'shoes', 'skin', 'bag', 'sweater']",6,330
/content/clothing-coparsing-dataset/images/0331.jpg,images/0331.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0331.png,labels/pixel_level_labels_colored/0331.png,True,True,False,1c9edb5d08e7014ea9a10cd28197a713,jpeg,550,827,3,False,"['hair', 'shoes', 'dress', 'skin', 'bag', 'vest']",6,331
/content/clothing-coparsing-dataset/images/0332.jpg,images/0332.jpg,/content/clothing-coparsing-dataset/labels/pixel_level_labels_colored/0332.png,labels/pixel_level_labels_colored/0332.png,True,True,False,023514f2ada95093887154a04fa11fb1,jpeg,550,827,3,False,"['jeans', 'hair', 'shoes', 'coat', 'skin', 'accessories', 'sweater']",7,332
